account_name,opportunity_name,department_name,num_free_users,num_self_serve_users,num_users_with_dept_match
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,No Department Listed,6,4,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Biology,3,3,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Department of Nutrition,3,3,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Department of Psychology,3,1,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Department of Mathematics and Statistics,3,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,IBMS,3,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Center for Behavioral Neuroscience,2,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Department of Physics and Astronomy,2,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,biology,2,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Life and Earth Sciences,2,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Department of Kinesiology and Health,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Department of Chemistry and for Diagnostics and Therapeutics,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Mathematics and statistics,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Institute for Biomedical Science,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Division of Respiratory Therapy,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,chemistry,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Health Science,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,"Center for Enterprise, Risk Management and Assurance Services",1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Institute for Bioengineering and Bioscience,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Department of Biopharmaceutical Sciences,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Nutrition,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Chemistry,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Department of Population Health Sciences,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Department of Medicine,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Kinesiology and Health,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Department of Risk Management and Insurance,1,0,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Department of Computer Science,0,1,0
Georgia State University,CS FY27 Renewal: Georgia State University // Institute of Biomedical Sciences,Department of Hematology and Medical Oncology,0,1,0
German Aerospace Center,CS FY27 Renewal:   German Aerospace Center // Thomas Urlings,Department of Energy System Integration ,1,0,0
German Aerospace Center,CS FY27 Renewal:   German Aerospace Center // Thomas Urlings,Department of High-Temperature Heat Pumps,1,0,0
German Aerospace Center,CS FY27 Renewal:   German Aerospace Center // Thomas Urlings,Department of Metabolism and Human Performance,1,0,0
German Aerospace Center,CS FY27 Renewal:   German Aerospace Center // Thomas Urlings,DLR-PI,1,0,0
German Aerospace Center,CS FY27 Renewal:   German Aerospace Center // Thomas Urlings,Earth Observation Centre,1,0,0
German Aerospace Center,CS FY27 Renewal:   German Aerospace Center // Thomas Urlings,material for space,1,0,0
German Aerospace Center,CS FY27 Renewal:   German Aerospace Center // Thomas Urlings,PI,1,0,0
German Aerospace Center,CS FY27 Renewal:   German Aerospace Center // Thomas Urlings,Materialphysik,1,0,0
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,College of Science and Engineering,19,0,19
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,College of Health and Life Sciences,12,1,13
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,Department of Biomedical Science,6,2,8
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,QEERI,3,0,3
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,No Department Listed,2,7,0
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,Qatar Biomedical Research Institute,2,0,0
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,College of health and life sciences ,2,0,2
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,Cancer Research Center (CRC),1,1,0
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,Cancer ,1,0,0
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,Biological and Biomedical Sciences,1,0,0
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,CSE ,1,0,0
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,GPM,1,0,1
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,ndrc,1,0,0
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,Hamad Bin Khalifa ,1,0,0
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,Hamed Bin Khalifa University,1,0,0
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,Energy center,1,0,0
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,QERRI,1,0,0
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,College of Public Health,1,0,0
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,College of Health and Life Sciences (CHLS),0,1,0
Hamad Bin Khalifa University,CS FY27 Renewal:   Hamad Bin Khalifa - College of Health and Life Sciences,Translational Oncology Research Center,0,1,0
High Point University,CS FY27 Renewal:  High Point University - Office of Information Technology,School of Pharmacy,4,0,4
High Point University,CS FY27 Renewal:  High Point University - Office of Information Technology,No Department Listed,2,0,0
High Point University,CS FY27 Renewal:  High Point University - Office of Information Technology,Department of Chemistry and Physics,2,0,0
High Point University,CS FY27 Renewal:  High Point University - Office of Information Technology,pharmacy school,1,0,0
High Point University,CS FY27 Renewal:  High Point University - Office of Information Technology,Workman School of Dental Medicine,1,0,0
High Point University,CS FY27 Renewal:  High Point University - Office of Information Technology,Department of Basic Pharmaceutical Sciences,1,0,1
High Point University,CS FY27 Renewal:  High Point University - Office of Information Technology,Department of Biology,1,0,0
High Point University,CS FY27 Renewal:  High Point University - Office of Information Technology,Office of Information Technology,1,0,0
High Point University,CS FY27 Renewal:  High Point University - Office of Information Technology,Norcross Graduate School,0,1,0
IIS Aragon,CS FY27 Renewal:  IIS Aragon // Research Groups,No Department Listed,2,0,0
IIS Aragon,CS FY27 Renewal:  IIS Aragon // Research Groups,bioinformática,1,0,0
IIS Aragon,CS FY27 Renewal:  IIS Aragon // Research Groups,Researc,1,0,0
IIS Aragon,CS FY27 Renewal:  IIS Aragon // Research Groups,Maternal and Fetal Health Research group,1,0,0
IKEM,CS FY27 Renewal:  Institute for Clinical and Experimental Medicine,CEM,2,1,0
IKEM,CS FY27 Renewal:  Institute for Clinical and Experimental Medicine,Center for Experimental Medicine,1,1,0
IKEM,CS FY27 Renewal:  Institute for Clinical and Experimental Medicine,Experimental Medicine Centre,1,1,2
IKEM,CS FY27 Renewal:  Institute for Clinical and Experimental Medicine,Medicine,1,0,0
IKEM,CS FY27 Renewal:  Institute for Clinical and Experimental Medicine,No Department Listed,1,0,0
IKEM,CS FY27 Renewal:  Institute for Clinical and Experimental Medicine,MR,1,0,0
IKEM,CS FY27 Renewal:  Institute for Clinical and Experimental Medicine,LKP,1,0,0
IKEM,CS FY27 Renewal:  Institute for Clinical and Experimental Medicine,MR Unit,1,0,0
IKEM,CS FY27 Renewal:  Institute for Clinical and Experimental Medicine,Faculty of Science,1,0,0
IKEM,CS FY27 Renewal:  Institute for Clinical and Experimental Medicine,Department of Hepatogastroenterology,1,0,0
IKEM,CS FY27 Renewal:  Institute for Clinical and Experimental Medicine,Experimenal Medicine Center,0,1,0
IKEM,CS FY27 Renewal:  Institute for Clinical and Experimental Medicine,Diabetes Centre,0,1,0
IKP Stuttgart,CS FY27 Renewal:  IKP Stuttgart - Institute for Clinical Pharmacology,No Department Listed,0,1,0
IUF GMBH,CS FY28 Renewal:   IUF GMBH- 40 Named Users,Genome Engineering and Model Development,1,0,0
IUF GMBH,CS FY28 Renewal:   IUF GMBH- 40 Named Users,AG Schins,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Neuroscience and Regenerative Medicine,13,7,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,No Department Listed,12,3,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Biochemistry and Molecular Biology,11,2,13
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Vascular Biology Center,10,9,19
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Cellular Biology & Anatomy,10,5,15
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Physiology,10,3,13
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Medicine,10,3,13
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Center for Biotechnology and Genomic Medicine,5,2,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Pharmacology & Toxicology,5,1,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Physician Assistant,5,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,College of Graduate Studies (1),4,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Pathology,3,1,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Oral Biology,3,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Immunology Center of Georgia,3,0,3
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Medical College of Georgia,3,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Pharmacology and Toxicology,2,1,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Neurosurgery,2,1,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Cancer Center,2,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Biomedical sciences,2,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Chemistry and Physics,2,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Pediatrics,2,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,School of Medicine,2,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Oral Biology and Diagnostic Sciences,2,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Georgia Cancer Center,1,1,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Biology,1,1,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,The Graduate School,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Biological Sciences,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Medicine,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Georgia Prevention Institute,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Clinical and Administrative Pharmacy,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Center for Biotechnology and Genomic Medicines,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Pediatrics (1),1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Caner center,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Med School,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,VBC,1,0,1
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Grad,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Physiology,1,0,1
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Neurology,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Cardiology,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Kinesiology and Health Science,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Immunotherapy,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Geogia Cancer Center,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Biomedical Sciences,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Neurology,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Obstetrics & Gynecology,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Graduate School ,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of General Dentistry,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,OBM,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Immunobiology,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Physician Assistant Department,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,MS3,1,0,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Cellular Biology and Anatomy,0,2,2
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Oral Biology and Diagnostic Sciences,0,1,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Medical Student,0,1,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Neuroscience and Regenerative Medicine,0,1,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Section of General Internal Medicine,0,1,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,DNRM,0,1,0
Immunology Center of Georgia (Augusta University),CS FY27 Renewal:  Augusta University - Immunology Center of Georgia,Department of Neuroscience,0,1,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,No Department Listed,38,4,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Molecular Biophysics Unit,26,2,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Microbiology and Cell Biology,23,7,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Interdisciplinary PhD Program in Bioengineering,20,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Molecular Reproduction Development and Genetics,18,2,20
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Biochemistry,18,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Centre for Nano Science and Engineering (CeNSE),15,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Materials Engineering,12,1,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Materials Research Centre,9,1,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Centre for Neuroscience,8,3,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Chemical Engineering,5,1,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Organic Chemistry,5,1,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Inorganic and Physical Chemistry,5,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,,4,1,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Biochemistry,4,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Bioengineering,4,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Mechanical Engineering,3,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Solid State and Structural Chemistry Unit,3,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Centre for Ecological Sciences,3,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Developmental Biology and Genetics,2,1,3
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Centre for Sustainable Technologies (Formerly known as ASTRA),2,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Electrical Engineering,2,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Centre for Biosystems Science and Engineering,2,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Interdisciplinary Centre for Energy Research,2,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Biological Science,2,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Bioengineering,2,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Materials Engineering,2,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,biochemistry ,2,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Biological Sciences,2,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Physics,2,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Center for Ecological Sciences,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Centre for BioSystems Science and Engineering,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,BIOLOGICAL SCIENCES,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Centre for Brain Research,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,DESE,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,department of electronics system engineering,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,CDS,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Robotics,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Center for Nanoscience and Engineering,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Isaac Centre for Public Health,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Instrumentation and Applied Physics,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Biological Science,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,centre for brain research,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Mechanical department,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Nephrology,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,biotechnology,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,chemical engineering,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,CPS,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,molecular biophysics unit,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,department of organic chemistry,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,DEPARTMENT OF BIOCHEMISTRY ,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,bio science,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Life Sciences,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Materials engineering ,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Instrumentation and Applied physics,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Centre for Product Design and Manufacturing (CPDM),1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,interdisciplinary center for energy,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,bioengineering,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of biological sciences,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,SSCU,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Electronic Systems Engineering,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Inorganic and Physical Chemistry,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Solid-State and Structural Chemistry Unit,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,MRDG,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,BSSE,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,mbu,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Undergraduate Biology,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,biochem,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,.,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Centre for brain research,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,IPC,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Biengineering,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Molecular Reproduction,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Center for Biosystems Science and Engineering,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,iap,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Electronic Systems Engineering ,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Neurogenetics,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,DBG,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Microbiology and Cell Biology,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department of Mechanical and Industrial Engineering,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Department Of Developmental Biology And genetics,1,0,0
Indian Institute of Science,CS FY27 Renewal: Indian Institute of Science //Department of Developmental Biology and Genetics,Biological science,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Department of Biological Sciences & Bioengineering,36,1,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Department of Biological Sciences and Bioengineering,29,2,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Department of Chemistry,13,1,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,BSBE,9,0,9
